task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
858,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,66,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 66 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_66_0_100_0_0_initstate_0
859,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,67,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 67 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_67_15_100_0_0_initstate_0
860,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,68,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 68 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_68_0_100_0_0_initstate_0
861,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,68,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 68 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_68_15_100_0_0_initstate_0
862,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,69,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 69 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_69_0_100_0_0_initstate_0
863,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,69,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 69 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_69_15_100_0_0_initstate_0
864,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,70,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 70 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_70_0_100_0_0_initstate_0
865,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,70,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 70 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_70_15_100_0_0_initstate_0
866,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,71,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 71 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_71_0_100_0_0_initstate_0
867,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,71,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 71 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_71_15_100_0_0_initstate_0
868,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,72,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 72 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_72_0_100_0_0_initstate_0
869,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,72,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 72 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_72_15_100_0_0_initstate_0
870,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,73,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 73 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_73_0_100_0_0_initstate_0
871,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,73,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 73 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_73_15_100_0_0_initstate_0
872,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,74,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 74 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_74_0_100_0_0_initstate_0
873,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,74,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 74 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_74_15_100_0_0_initstate_0
874,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,75,0,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 75 0 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_75_0_100_0_0_initstate_0
875,Camera Viewpoints,5,0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,75,15,100,0,0,0,,,,,,,,LIVING ROOM SCENE5 put the white mug on the left plate and put the yellow and white mug on the right plate,put the white mug on the left plate and put the yellow and white mug on the right plate view 75 15 100 0 0 initstate 0,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_75_15_100_0_0_initstate_0
876,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,151,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 151 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_151_0_0_initstate_0
877,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,152,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 152 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_152_0_0_initstate_0
878,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,153,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 153 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_153_0_0_initstate_0
879,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,154,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 154 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_154_0_0_initstate_0
880,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,155,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 155 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_155_0_0_initstate_0
881,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,156,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 156 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_156_0_0_initstate_0
882,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,157,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 157 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_157_0_0_initstate_0
883,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,158,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 158 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_158_0_0_initstate_0
884,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,159,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 159 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_159_0_0_initstate_0
885,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,160,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 160 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_160_0_0_initstate_0
886,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,4,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 4 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_4_initstate_0
887,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,6,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 6 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_6_initstate_0
888,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,8,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 8 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_8_initstate_0
889,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,10,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 10 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_10_initstate_0
890,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,350,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 350 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_350_initstate_0
891,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,352,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 352 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_352_initstate_0
892,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,354,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 354 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_354_initstate_0
893,Camera Viewpoints,4,1,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,356,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 356 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_356_initstate_0
894,Camera Viewpoints,3,2,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,100,350,358,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 0 0 100 350 358 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_350_358_initstate_0
895,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,285,0,100,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 285 0 100 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_285_0_100_0_0_initstate_0
896,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,285,15,100,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 285 15 100 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_285_15_100_0_0_initstate_0
897,Camera Viewpoints,5,0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,286,0,100,0,0,0,,,,,,,,STUDY SCENE1 pick up the book and place it in the back compartment of the caddy,pick up the book and place it in the back compartment of the caddy view 286 0 100 0 0 initstate 0,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_286_0_100_0_0_initstate_0
