task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
651,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,122,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 122 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_122_0_0_initstate_0
652,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,125,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 125 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_125_0_0_initstate_0
653,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,126,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 126 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_126_0_0_initstate_0
654,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,127,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 127 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_127_0_0_initstate_0
655,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,100,6,6,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 100 6 6 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_100_6_6_initstate_0
656,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,0,0,100,6,8,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 100 6 8 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_100_6_8_initstate_0
657,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,0,0,100,6,10,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 100 6 10 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_100_6_10_initstate_0
658,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,100,6,350,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 100 6 350 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_100_6_350_initstate_0
659,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,0,0,100,6,352,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 100 6 352 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_100_6_352_initstate_0
660,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,100,6,354,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 100 6 354 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_100_6_354_initstate_0
661,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,0,0,100,6,356,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 0 0 100 6 356 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_0_0_100_6_356_initstate_0
662,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,31,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 31 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_31_15_100_0_0_initstate_0
663,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,32,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 32 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_32_15_100_0_0_initstate_0
664,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,33,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 33 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_33_15_100_0_0_initstate_0
665,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,34,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 34 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_34_0_100_0_0_initstate_0
666,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,34,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 34 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_34_15_100_0_0_initstate_0
667,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,35,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 35 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_35_15_100_0_0_initstate_0
668,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,36,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 36 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_36_0_100_0_0_initstate_0
669,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,36,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 36 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_36_15_100_0_0_initstate_0
670,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,37,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 37 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_37_0_100_0_0_initstate_0
671,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,37,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 37 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_37_15_100_0_0_initstate_0
672,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,38,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 38 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_38_0_100_0_0_initstate_0
673,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,38,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 38 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_38_15_100_0_0_initstate_0
674,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,39,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 39 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_39_0_100_0_0_initstate_0
675,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,39,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 39 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_39_15_100_0_0_initstate_0
676,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,40,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 40 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_40_0_100_0_0_initstate_0
677,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,40,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 40 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_40_15_100_0_0_initstate_0
678,Camera Viewpoints,1,4,pick_up_the_black_bowl_from,41,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 41 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_41_0_100_0_0_initstate_0
679,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,41,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 41 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_41_15_100_0_0_initstate_0
680,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,42,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 42 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_42_0_100_0_0_initstate_0
681,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,42,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 42 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_42_15_100_0_0_initstate_0
682,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,43,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 43 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_43_15_100_0_0_initstate_0
683,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,44,0,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 44 0 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_44_0_100_0_0_initstate_0
684,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,44,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 44 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_44_15_100_0_0_initstate_0
685,Camera Viewpoints,2,3,pick_up_the_black_bowl_from,45,15,100,0,0,0,,,,,,,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate view 45 15 100 0 0 initstate 0,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_view_45_15_100_0_0_initstate_0
686,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,131,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 131 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_131_0_0_initstate_0
687,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,132,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 132 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_132_0_0_initstate_0
688,Camera Viewpoints,1,4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,133,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 133 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_133_0_0_initstate_0
689,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,134,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 134 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_134_0_0_initstate_0
690,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,135,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 135 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_135_0_0_initstate_0
691,Camera Viewpoints,1,4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,136,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 136 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_136_0_0_initstate_0
692,Camera Viewpoints,1,4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,137,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 137 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_137_0_0_initstate_0
693,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,138,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 138 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_138_0_0_initstate_0
694,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,139,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 139 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_139_0_0_initstate_0
695,Camera Viewpoints,1,4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,140,0,0,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 140 0 0 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_140_0_0_initstate_0
696,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,8,4,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 100 8 4 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_8_4_initstate_0
697,Camera Viewpoints,1,4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,8,6,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 100 8 6 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_8_6_initstate_0
698,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,8,8,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 100 8 8 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_8_8_initstate_0
699,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,8,10,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 100 8 10 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_8_10_initstate_0
700,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,8,350,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 100 8 350 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_8_350_initstate_0
701,Camera Viewpoints,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,8,352,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 100 8 352 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_8_352_initstate_0
702,Camera Viewpoints,1,4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,8,354,0,,,,,,,,pick up the black bowl on the cookie box and place it on the plate,pick up the black bowl on the cookie box and place it on the plate view 0 0 100 8 354 initstate 0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_8_354_initstate_0
