task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
834,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,0,0,144,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 144 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_144_0_0_initstate_0
835,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,0,0,145,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 145 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_145_0_0_initstate_0
836,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,0,0,146,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 146 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_146_0_0_initstate_0
837,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,0,0,147,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 147 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_147_0_0_initstate_0
838,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,0,0,148,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 148 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_148_0_0_initstate_0
839,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,0,0,149,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 149 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_149_0_0_initstate_0
840,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,0,0,150,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 150 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_150_0_0_initstate_0
841,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,2,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 2 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_2_initstate_0
842,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,4,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 4 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_4_initstate_0
843,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,6,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 6 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_6_initstate_0
844,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,8,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 8 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_8_initstate_0
845,Camera Viewpoints,5,0,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,10,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 10 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_10_initstate_0
846,Camera Viewpoints,5,0,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,350,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 350 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_350_initstate_0
847,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,352,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 352 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_352_initstate_0
848,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,354,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 354 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_354_initstate_0
849,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,356,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 356 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_356_initstate_0
850,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,0,0,100,10,358,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 0 0 100 10 358 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_358_initstate_0
851,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,61,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 61 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_61_0_100_0_0_initstate_0
852,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,61,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 61 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_61_15_100_0_0_initstate_0
853,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,62,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 62 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_62_0_100_0_0_initstate_0
854,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,62,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 62 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_62_15_100_0_0_initstate_0
855,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,63,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 63 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_63_0_100_0_0_initstate_0
856,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,63,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 63 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_63_15_100_0_0_initstate_0
857,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,64,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 64 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_64_0_100_0_0_initstate_0
858,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,64,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 64 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_64_15_100_0_0_initstate_0
859,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,65,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 65 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_65_0_100_0_0_initstate_0
860,Camera Viewpoints,5,0,put_the_bowl_on_top_of_the_cabinet,65,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 65 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_65_15_100_0_0_initstate_0
861,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,66,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 66 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_66_0_100_0_0_initstate_0
862,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,66,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 66 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_66_15_100_0_0_initstate_0
863,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,67,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 67 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_67_0_100_0_0_initstate_0
864,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,67,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 67 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_67_15_100_0_0_initstate_0
865,Camera Viewpoints,1,4,put_the_bowl_on_top_of_the_cabinet,68,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 68 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_68_0_100_0_0_initstate_0
866,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,68,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 68 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_68_15_100_0_0_initstate_0
867,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,69,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 69 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_69_0_100_0_0_initstate_0
868,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,69,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 69 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_69_15_100_0_0_initstate_0
869,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,70,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 70 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_70_0_100_0_0_initstate_0
870,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,70,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 70 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_70_15_100_0_0_initstate_0
871,Camera Viewpoints,1,4,put_the_bowl_on_top_of_the_cabinet,71,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 71 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_71_0_100_0_0_initstate_0
872,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,71,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 71 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_71_15_100_0_0_initstate_0
873,Camera Viewpoints,1,4,put_the_bowl_on_top_of_the_cabinet,72,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 72 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_72_0_100_0_0_initstate_0
874,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,72,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 72 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_72_15_100_0_0_initstate_0
875,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,73,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 73 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_73_0_100_0_0_initstate_0
876,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,73,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 73 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_73_15_100_0_0_initstate_0
877,Camera Viewpoints,3,2,put_the_bowl_on_top_of_the_cabinet,74,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 74 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_74_0_100_0_0_initstate_0
878,Camera Viewpoints,4,1,put_the_bowl_on_top_of_the_cabinet,74,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 74 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_74_15_100_0_0_initstate_0
879,Camera Viewpoints,2,3,put_the_bowl_on_top_of_the_cabinet,75,0,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 75 0 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_75_0_100_0_0_initstate_0
880,Camera Viewpoints,5,0,put_the_bowl_on_top_of_the_cabinet,75,15,100,0,0,0,,,,,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet view 75 15 100 0 0 initstate 0,put_the_bowl_on_top_of_the_cabinet_view_75_15_100_0_0_initstate_0
881,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,151,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 151 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_151_0_0_initstate_0
882,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,152,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 152 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_152_0_0_initstate_0
883,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,153,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 153 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_153_0_0_initstate_0
884,Camera Viewpoints,2,3,push_the_plate_to_the_front_of_the_stove,0,0,154,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 154 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_154_0_0_initstate_0
885,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,0,0,155,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 155 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_155_0_0_initstate_0
886,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,0,0,156,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 156 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_156_0_0_initstate_0
887,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,0,0,157,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 157 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_157_0_0_initstate_0
888,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,158,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 158 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_158_0_0_initstate_0
889,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,0,0,159,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 159 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_159_0_0_initstate_0
890,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,160,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 160 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_160_0_0_initstate_0
891,Camera Viewpoints,1,4,push_the_plate_to_the_front_of_the_stove,0,0,100,350,4,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 4 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_4_initstate_0
892,Camera Viewpoints,1,4,push_the_plate_to_the_front_of_the_stove,0,0,100,350,6,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 6 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_6_initstate_0
893,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,100,350,8,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 8 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_8_initstate_0
894,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,100,350,10,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 10 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_10_initstate_0
895,Camera Viewpoints,5,0,push_the_plate_to_the_front_of_the_stove,0,0,100,350,350,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 350 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_350_initstate_0
896,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,0,0,100,350,352,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 352 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_352_initstate_0
897,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,100,350,354,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 354 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_354_initstate_0
898,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,0,0,100,350,356,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 356 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_356_initstate_0
899,Camera Viewpoints,3,2,push_the_plate_to_the_front_of_the_stove,0,0,100,350,358,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 0 0 100 350 358 initstate 0,push_the_plate_to_the_front_of_the_stove_view_0_0_100_350_358_initstate_0
900,Camera Viewpoints,5,0,push_the_plate_to_the_front_of_the_stove,285,0,100,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 285 0 100 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_285_0_100_0_0_initstate_0
901,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,285,15,100,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 285 15 100 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_285_15_100_0_0_initstate_0
902,Camera Viewpoints,5,0,push_the_plate_to_the_front_of_the_stove,286,0,100,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 286 0 100 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_286_0_100_0_0_initstate_0
903,Camera Viewpoints,5,0,push_the_plate_to_the_front_of_the_stove,286,15,100,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 286 15 100 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_286_15_100_0_0_initstate_0
904,Camera Viewpoints,5,0,push_the_plate_to_the_front_of_the_stove,287,0,100,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 287 0 100 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_287_0_100_0_0_initstate_0
905,Camera Viewpoints,4,1,push_the_plate_to_the_front_of_the_stove,287,15,100,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 287 15 100 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_287_15_100_0_0_initstate_0
906,Camera Viewpoints,5,0,push_the_plate_to_the_front_of_the_stove,288,0,100,0,0,0,,,,,,,,push the plate to the front of the stove,push the plate to the front of the stove view 288 0 100 0 0 initstate 0,push_the_plate_to_the_front_of_the_stove_view_288_0_100_0_0_initstate_0
